60706.0,59,0.0970468521118164
58708.0,62,0.09544801712036133
61372.0,58,0.09366083145141602
58042.0,63,0.10518860816955566
58708.0,62,0.10278606414794922
56044.0,66,0.10299992561340332
58708.0,62,0.1054689884185791
60040.0,60,0.09487175941467285
60706.0,59,0.09903264045715332
58042.0,63,0.10185432434082031
57376.0,64,0.10038018226623535
58708.0,62,0.09750032424926758
56044.0,66,0.10942816734313965
58708.0,62,0.10656094551086426
60040.0,60,0.10804033279418945
56710.0,65,0.0980980396270752
58042.0,63,0.09971976280212402
58708.0,62,0.10346150398254395
57376.0,64,0.12261366844177246
63370.0,55,0.1018209457397461
58708.0,62,0.10003209114074707
58708.0,62,0.09929132461547852
61372.0,58,0.10038042068481445
56044.0,66,0.10301756858825684
60040.0,60,0.09576106071472168
55378.0,67,0.10442113876342773
57376.0,64,0.1007847785949707
56044.0,66,0.10007500648498535
58708.0,62,0.09952235221862793
57376.0,64,0.10155248641967773
58042.0,63,0.09929323196411133
61372.0,58,0.10243010520935059
58042.0,63,0.10255646705627441
54046.0,69,0.10329437255859375
57376.0,64,0.10257649421691895
60706.0,59,0.09798860549926758
58042.0,63,0.09773826599121094
58042.0,63,0.0982973575592041
57376.0,64,0.10004615783691406
57376.0,64,0.09796023368835449
58708.0,62,0.09587931632995605
56710.0,65,0.10549211502075195
56710.0,65,0.10009098052978516
60706.0,59,0.10182642936706543
59374.0,61,0.09633779525756836
58708.0,62,0.10613036155700684
56044.0,66,0.10145425796508789
58042.0,63,0.10014653205871582
57376.0,64,0.10073041915893555
54712.0,68,0.1010141372680664
